,column0,task,column2,app,meta_rating,review,app_name
4782,151375,UE,None,7,3," Work on the ""map"" feature I love this app. Its so nice to be able to pin from my phone and kindle. I like the hold and slide feature to make pinning and liking easier.  The places feature needs a little work. I have searched for places like the Grand Canyon with no results. Please work on this feature. Its a great idea, poorly executed.",Pininterest
4783,151375,FR,None,7,3," Work on the ""map"" feature I love this app. Its so nice to be able to pin from my phone and kindle. I like the hold and slide feature to make pinning and liking easier.  The places feature needs a little work. I have searched for places like the Grand Canyon with no results. Please work on this feature. Its a great idea, poorly executed.",Pininterest
4784,151395,PD,None,7,1, Terrible update Update stuffed up my pintrest...keeps adding 20 in my search results and giving me random pins completly unrelated to wat i have searched...very fustrating,Pininterest
4785,151399,PD,None,7,3, Getting stuck I have the same problem as Mr. N Bowman. I love this app plz fix the problem n get 10 stars from me guarantee!,Pininterest
4786,151406,UE,None,7,2, Slow! I love pinterest! But he app is a bit slow :( i would love if it could be offline,Pininterest
4787,151406,FR,None,7,2, Slow! I love pinterest! But he app is a bit slow :( i would love if it could be offline,Pininterest
4788,151415,UE,None,7,3," Update Sadden about update,  looking through things before that weren't pin was great to show other people now it doesn't work :'(",Pininterest
4789,151417,PD,None,7,3, New updates force close... Please fix. This new update causes the app to stop all the time and it's irritating. Please fix and I'll go back to five stars.,Pininterest
4790,151625,PD,None,7,2, Doesn't work anymore Lately my pins always fail to upload. It was a great place to keep track of ideas until it stopped working. :-(,Pininterest
4791,151638,UE,None,7,3," Profile prob What's with the default website in my 'about' section that takes people to an infomercial-like page? Every time I delete it, it's there the next time I view my profile. Get rid of it!",Pininterest
4792,151690,RT,None,7,4, Great App Great spot to find out new and unique stuff ....,Pininterest
4793,151698,RT,None,7,5, My new kitchen and diy best friend! It's got great recipes and tips for just about everything,Pininterest
4794,151698,UE,None,7,5, My new kitchen and diy best friend! It's got great recipes and tips for just about everything,Pininterest
4795,151722,RT,None,7,4, Nice I like,Pininterest
4796,151780,UE,None,7,5," Excellent! So much I can do with this app, I love it!. Great features, cool updates :) The best",Pininterest
4797,151780,RT,None,7,5," Excellent! So much I can do with this app, I love it!. Great features, cool updates :) The best",Pininterest
4798,151793,UE,None,7,2, Boot at Start-up Why does it need to boot when you turn on the phone? There should be no reason pinterest needs that permission. Not updating until this is removed.,Pininterest
4799,151828,RT,None,7,4, Brilliant app you can find really good things on it,Pininterest
4800,151878,UE,None,7,4," Cool but could get better Awesome I can send pins now ans have secret boards, but PLEASE there should be an option not to take me back to home every time I go to another app. I wanna be able to open another app and come back to where I was before on pinterest ;)",Pininterest
4801,151878,UE,None,7,4," Cool but could get better Awesome I can send pins now ans have secret boards, but PLEASE there should be an option not to take me back to home every time I go to another app. I wanna be able to open another app and come back to where I was before on pinterest ;)",Pininterest
4802,151878,FR,None,7,4," Cool but could get better Awesome I can send pins now ans have secret boards, but PLEASE there should be an option not to take me back to home every time I go to another app. I wanna be able to open another app and come back to where I was before on pinterest ;)",Pininterest
4803,151910,PD,None,7,2," Wth??? Starting to HATE this app!!! When trying to pin items it says i cannot pin because my phone is in safe mode...my phone is NOT IN SAFE MODE!!! then i get a thing that says to log out and click on ""forgot my password"", did this and app says it sent instructions on how to fix problem in my email! Guess what???? NOTHING in my email!!! Sooooo frustrated with it!!",Pininterest
4804,151910,RT,None,7,2," Wth??? Starting to HATE this app!!! When trying to pin items it says i cannot pin because my phone is in safe mode...my phone is NOT IN SAFE MODE!!! then i get a thing that says to log out and click on ""forgot my password"", did this and app says it sent instructions on how to fix problem in my email! Guess what???? NOTHING in my email!!! Sooooo frustrated with it!!",Pininterest
4805,151989,PD,None,7,3, Password It keeps telling me to reset my password and I have several times.,Pininterest
4806,152035,UE,None,7,1, Missing widget Upgrade axes the glance over window. Not as fun on mobile anymore.,Pininterest
4807,152035,RT,None,7,1, Missing widget Upgrade axes the glance over window. Not as fun on mobile anymore.,Pininterest
4808,152140,RT,None,7,1, Nice Best,Pininterest
4809,152150,FR,None,7,4, :) I'd love to be able to make boards private that I made before the secret board function was available.,Pininterest
4810,152210,UE,None,7,5," Great format, never disappoints I love how easy and intuitive this app is, and I don't lose any functions just because it's on my phone. Love it!",Pininterest
4811,152210,RT,None,7,5," Great format, never disappoints I love how easy and intuitive this app is, and I don't lose any functions just because it's on my phone. Love it!",Pininterest
4812,152279,PD,None,7,3," It won't let me log in with twitter!! Great application , but I can't log in with twitter on my nook HD +. Please fix! Thanks",Pininterest
4813,152307,RT,None,7,5, ? I love pinterest I'm always on it,Pininterest
4814,152357,UE,None,7,4," Great I love having this app. It is easy to use and let's me search,  see and save all the great things I like! It works seamlessly with me email and lets me pin from all my devices.",Pininterest
4815,152357,RT,None,7,4," Great I love having this app. It is easy to use and let's me search,  see and save all the great things I like! It works seamlessly with me email and lets me pin from all my devices.",Pininterest
4816,152381,RT,None,7,1, I dont care Who cares dum nut,Pininterest
4817,152470,PD,None,7,2, Having issues with boards My boards say I have 24 pins yet only 3 show up. I have lost pins and no idea what happened to them,Pininterest
4818,152470,UE,None,7,2, Having issues with boards My boards say I have 24 pins yet only 3 show up. I have lost pins and no idea what happened to them,Pininterest
4819,158288,RT,None,7,5, Great app Love it,Pininterest
4820,152535,RT,None,7,4, Love it No need to say more.. Like having a giant personal magazine!,Pininterest
4821,152681,PD,None,7,1," Sad I loved it...until I kept repeatedly being given the message, ""you've been placed in safe mode due to suspicious activities""  I reset password 3 times and on final time of getting message I checked my profile only to find a foreign email address listed for myself  Logged out and unistalled app...don't know what else to do",Pininterest
4822,152688,UE,None,7,4," Great app but needs one change to make less fruatrating I love the app and it works well on tablet & phone but I HATE that every time I pin something I am asked to send it to someone. I don't want to, and never will, so please at least add a setting to be able turn this feature off.",Pininterest
4823,152688,FR,None,7,4," Great app but needs one change to make less fruatrating I love the app and it works well on tablet & phone but I HATE that every time I pin something I am asked to send it to someone. I don't want to, and never will, so please at least add a setting to be able turn this feature off.",Pininterest
4824,152711,UE,None,7,3, Organizational Expertise ?Brilliant app to store excellent ideas! Fabulous accessibility to organize all your wants and needs for quick utilization!?,Pininterest
4825,152711,RT,None,7,3, Organizational Expertise ?Brilliant app to store excellent ideas! Fabulous accessibility to organize all your wants and needs for quick utilization!?,Pininterest
4826,152729,UE,None,7,4," all in one spot From hair styles, to do-it-yourself ideas, fashion ideas to quotes... It's all in one spot! It's wonderful!",Pininterest
4827,152729,RT,None,7,4," all in one spot From hair styles, to do-it-yourself ideas, fashion ideas to quotes... It's all in one spot! It's wonderful!",Pininterest
4828,152756,UE,None,7,5," Data sucker. So wildly choked! I used to be able to browse without the app. Now I have to have app, have to be signed in just to click on the pictures, AND when I do, it takes ages to load the page and eats way more data. So freaking unimpressed! My phone is used for work and school. I don't have ROOM to have extra apps. I sign in as if its a computer on every site I can, just to save phone memory.",Pininterest
4829,152833,PD,None,7,3," Love it but... I love Pinterest! I'm not so crazy about this app. Often, very often! when I refresh the main page the screen goes blank...no pins, no way to get the pins. I can switch to a category and have little problem seeing those pins, so I know pins load correctly. So why don't they load on the main page? My other complaint is that sometimes when the page loads and I scroll down, I get to see maybe 15 pics and the page ends, just stops. You know there are thousands of pins to be seen, so Wtf? WAKE UP PINTEREST!",Pininterest
4830,152833,UE,None,7,3," Love it but... I love Pinterest! I'm not so crazy about this app. Often, very often! when I refresh the main page the screen goes blank...no pins, no way to get the pins. I can switch to a category and have little problem seeing those pins, so I know pins load correctly. So why don't they load on the main page? My other complaint is that sometimes when the page loads and I scroll down, I get to see maybe 15 pics and the page ends, just stops. You know there are thousands of pins to be seen, so Wtf? WAKE UP PINTEREST!",Pininterest
4831,152858,UE,None,7,1, UPDATE your change log! Run at start up? Why does this app NOW automatically turn on when my phone gets turned on? Spyware? Battery consumption problem! People scroll to new permission and tap on it! Why was this added?! Remove permission! No feedback? Very unprofessional.,Pininterest
4832,152858,FR,None,7,1, UPDATE your change log! Run at start up? Why does this app NOW automatically turn on when my phone gets turned on? Spyware? Battery consumption problem! People scroll to new permission and tap on it! Why was this added?! Remove permission! No feedback? Very unprofessional.,Pininterest
4833,152858,RT,None,7,1, UPDATE your change log! Run at start up? Why does this app NOW automatically turn on when my phone gets turned on? Spyware? Battery consumption problem! People scroll to new permission and tap on it! Why was this added?! Remove permission! No feedback? Very unprofessional.,Pininterest
4834,152941,PD,None,7,4, Overall great Sometimes stops working unexpectedly other than that it's great,Pininterest
4835,153013,PD,None,7,2," Galaxy s3 use Great app but cannot pin videos since upgrade, pls fix!!",Pininterest
4836,153036,UE,None,7,5, Pinterest I can find anything I need on here.,Pininterest
4837,153081,RT,None,7,5, LOVE I love this app! I'm addicted:),Pininterest
4838,153102,UE,None,7,5, Addicting and educational A great way to gather knowledge,Pininterest
4839,153102,RT,None,7,5, Addicting and educational A great way to gather knowledge,Pininterest
4840,153129,UE,None,7,5, I love this app! It is wonderful to have all of my boards right here on my phone whenever I need to look at a pin!,Pininterest
4841,153129,RT,None,7,5, I love this app! It is wonderful to have all of my boards right here on my phone whenever I need to look at a pin!,Pininterest
4842,153208,PD,None,7,4, Love to Pin it! I love pintrest. Super fun ideas and the app works great most if the time. Sometimes it spools but not very often.,Pininterest
4843,153208,RT,None,7,4, Love to Pin it! I love pintrest. Super fun ideas and the app works great most if the time. Sometimes it spools but not very often.,Pininterest
4844,153214,RT,None,7,5, Help full Loved it,Pininterest
4845,153314,UE,None,7,2, Highly highly Addictive. I could spend an entire day on this app. Easy to use!,Pininterest
4846,153314,RT,None,7,2, Highly highly Addictive. I could spend an entire day on this app. Easy to use!,Pininterest
4847,153344,RT,None,7,4, Pinterest,Pininterest
4848,153453,PD,None,7,3, Frustrated Not letting me send pins to other people.,Pininterest
4849,153460,PD,None,7,2, Can't send pins. For the last couple of days I have not been able to send pins to anyone.  What's up with that,Pininterest
4850,153466,PD,None,7,2, Fix the bugs Ever since the last update my friends and I (different types of phones) cannot send pins anymore. It comes up with an error. Fix the problems and I will rate higher.,Pininterest
4851,153466,UE,None,7,2, Fix the bugs Ever since the last update my friends and I (different types of phones) cannot send pins anymore. It comes up with an error. Fix the problems and I will rate higher.,Pininterest
4852,153489,UE,None,7,3," Pinning problems I could rejoin and check out the pins, etc. But it won't let me to create my own pins. :( especially created one from a webpage.",Pininterest
4853,153521,PD,None,7,3," Irritated I loved this app but now im getting a ""sorry we cant send your pin"" message every time I try to send a pin to someone",Pininterest
4854,153524,PD,None,7,3, Needs to be fixed won't let me Repin pins. Worked fine before the update. Very frustrating. Please fix.,Pininterest
4855,153532,PD,None,7,3, Can't send Never had an issue with this app until recently. Now it keeps giving me an error everytime I try to send a pin to someone...,Pininterest
4856,153567,RT,None,7,5, Ah love pintrest,Pininterest
4857,153600,RT,None,7,5, Yay Love it!,Pininterest
4858,153639,FR,None,7,4," Great app Love all the little bits of info,life hacks,ideas,inspirations.Would love if more Europeans used it so products,clothes etc featured are a little closer to home and easier for me to get.",Pininterest
4859,153639,RT,None,7,4," Great app Love all the little bits of info,life hacks,ideas,inspirations.Would love if more Europeans used it so products,clothes etc featured are a little closer to home and easier for me to get.",Pininterest
4860,153639,UE,None,7,4," Great app Love all the little bits of info,life hacks,ideas,inspirations.Would love if more Europeans used it so products,clothes etc featured are a little closer to home and easier for me to get.",Pininterest
4861,153709,RT,None,7,5, Extremely addictive!,Pininterest
4862,153734,UE,None,7,4, <3 I love pinning on my phone way more than on my computer.this app is great,Pininterest
4863,153734,RT,None,7,4, <3 I love pinning on my phone way more than on my computer.this app is great,Pininterest
4864,153738,FR,None,7,5," Needs widget Now that they updated with a widget much better,",Pininterest
4865,153883,UE,None,7,2," ""Send to"" feature is killing it for me! I used to love pinterest and still do, but evetytime I pin something now it pops up with a ""send this to .... They are into stuff like this"" pop up. It makes the app run super slow and I don't like it! I'm not going to send it to anyone. Just let me keep pinning! It isn't enough that my pins already show up on my friends feed I now have to send it to them? And you also get like 3 private boards that no one else can see but you so not sure why everyone is complaing about that.",Pininterest
4866,153962,PD,None,7,1, Crap now I can't log in anymore. I just updated it today and it won't let me log in with anything. Not my email and not even with Facebook. Please fix!!!,Pininterest
4867,153999,FR,None,7,4, I love this app just wish it was available for every site i visited.. Would recommend.,Pininterest
4868,154005,RT,None,7,5, Addicted It's alwlays the first app when open my phone,Pininterest
4869,154083,UE,None,7,3, Runs at startup? Why you so important??? You think you deserve to run as soon as my phone turns on? And slow evvvverything else down bc you hog my RAM. Boo.,Pininterest
4870,154084,RT,None,7,1, hate Hate this app so MUCH,Pininterest
4871,154099,UE,None,7,1, Awful  e-mail spam I got rid of pinterest because of the e-mail spam  they are obviously very proud of their e-mail spam system as it is endless Don't join pinterest save yourself the trouble,Pininterest
4872,154157,RT,None,7,4, I like This app is very good for using Pinterest.,Pininterest
4873,154159,UE,None,7,4, Fun! Love browsing anything and everything on here! However it will sometimes shoot me further down the list of pins than where I was and I have to scroll back. Other than that I love it!,Pininterest
4874,154159,RT,None,7,4, Fun! Love browsing anything and everything on here! However it will sometimes shoot me further down the list of pins than where I was and I have to scroll back. Other than that I love it!,Pininterest
4875,154172,PD,None,7,3, Can't login It keeps telling me there's a bot running on the website and won't let me access anything or login,Pininterest
4876,154190,PD,None,7,3, HELP! It says I have a bot... what do I do!?? I want to try this! Thank you in advance.,Pininterest
4877,154262,PD,None,7,2," Don't even want to use since latest update Freezing & shutting down since latest update. Do not like all the ""send to"" recommendations either. I will give 5 stars again when shutting down issue is resolved. Very disappointed",Pininterest
4878,154262,UE,None,7,2," Don't even want to use since latest update Freezing & shutting down since latest update. Do not like all the ""send to"" recommendations either. I will give 5 stars again when shutting down issue is resolved. Very disappointed",Pininterest
4879,154367,PD,None,7,2," I love this app Butttttt.... I keep getting a error message saying ""sorry something went wrong on our end"" or something similar To that. I hope this can be fixed soon because I have so many things I need ideas for.",Pininterest
4880,154423,UE,None,7,4, User friendly I am enjoying the pinterest app.,Pininterest
4881,154423,RT,None,7,4, User friendly I am enjoying the pinterest app.,Pininterest
4882,154467,PD,None,7,1, Error Been trying to update for days and keep getting error report.,Pininterest
4883,154476,UE,None,7,5, So in love with Pinterest! This app makes me so happy! I love that pinterest is at my finger tips wherever I go! So easy to navigate and so easy to upload new ideas while on the go!,Pininterest
4884,154476,RT,None,7,5, So in love with Pinterest! This app makes me so happy! I love that pinterest is at my finger tips wherever I go! So easy to navigate and so easy to upload new ideas while on the go!,Pininterest
4885,154478,UE,None,7,1, Why run at startup?? Asking for unnecessary permissions Also I do not want the app to run at startup! I would rather uninstall this.,Pininterest
4886,154485,UE,None,7,4," Good but not obvious to navigate Love pinterest,totally addicted to the great content and vast variety of stuff to view.really inspiring and fun.my only criticism is it wasn't easy or obvious to figure out how to use it,but getting the hang of it now!",Pininterest
4887,154485,UE,None,7,4," Good but not obvious to navigate Love pinterest,totally addicted to the great content and vast variety of stuff to view.really inspiring and fun.my only criticism is it wasn't easy or obvious to figure out how to use it,but getting the hang of it now!",Pininterest
4888,154485,RT,None,7,4," Good but not obvious to navigate Love pinterest,totally addicted to the great content and vast variety of stuff to view.really inspiring and fun.my only criticism is it wasn't easy or obvious to figure out how to use it,but getting the hang of it now!",Pininterest
4889,154528,PD,None,7,3, Error finding images Attempts to pin from websites not functioning properly.  When on a website and using Chrome extension it easily finds images to pin but on same website the Pinterest app does not find any images to pin. Error observed on numerous sites.,Pininterest
4890,154528,UE,None,7,3, Error finding images Attempts to pin from websites not functioning properly.  When on a website and using Chrome extension it easily finds images to pin but on same website the Pinterest app does not find any images to pin. Error observed on numerous sites.,Pininterest
4891,154641,UE,None,7,4," Fun! Great App, informative and fun",Pininterest
4892,154641,RT,None,7,4," Fun! Great App, informative and fun",Pininterest
4893,154678,UE,None,7,3, Advan S5 Nice app but still need fix..,Pininterest
4894,154700,RT,None,7,5, I like it. Its just like TUMBLR,Pininterest
4895,154702,UE,None,7,2, Ratings dropping fast Use to be a 4 star. What's with this 'you can only pin so many times before you have to wait before you can pin more' So now theres a pinning limit you can't go over ?? Till this is changed back to unlimited pins I will stick to my 2 star rating . And that's being nice.,Pininterest
4896,154709,UE,None,7,4," Love the app, but the site itself could use a little tweaking. Agree with the idea of having the option to create sub categories under each board. That would be the ultimate organization tool! Please implement!!",Pininterest
4897,154709,FR,None,7,4," Love the app, but the site itself could use a little tweaking. Agree with the idea of having the option to create sub categories under each board. That would be the ultimate organization tool! Please implement!!",Pininterest
4898,154734,UE,None,7,1," What?! Now I can't pin because its telling me I've ""exceeded my rate limit""????  You're kidding, right?",Pininterest
4899,154783,FR,None,7,3, good pinterest site and app need a drag and drop feature to help manage pins on boards,Pininterest
4900,154785,RT,None,7,5," Love this site. There is always something to see, like recipes, crafts, ect.",Pininterest
4901,154815,RT,None,7,5, I have found so many things that I was able to use ! Can't do without my Pintrest,Pininterest
4902,154840,UE,None,7,4, Lots of great interesting ideas that you can actually find again! Fun spot to go and really find practical info!,Pininterest
4903,154840,RT,None,7,4, Lots of great interesting ideas that you can actually find again! Fun spot to go and really find practical info!,Pininterest
4904,154844,UE,None,7,5, Luv this! It's an awesome way to find things you want or can make!,Pininterest
4905,154844,RT,None,7,5, Luv this! It's an awesome way to find things you want or can make!,Pininterest
4906,154918,RT,None,7,4, Self expression,Pininterest
4907,154936,FR,None,7,4," Love it I love Pinterest to death. I get most if not all ideas for teaching, cooking, clothing etc from this app.  However I wish there was a way to filter what you browse. Sometimes I don't want to see certain boards I follow. For example, some days I just want to browse my fashion boards instead of scrolling through teaching and cooking.  Is there a way to do this?",Pininterest
4908,154936,RT,None,7,4," Love it I love Pinterest to death. I get most if not all ideas for teaching, cooking, clothing etc from this app.  However I wish there was a way to filter what you browse. Sometimes I don't want to see certain boards I follow. For example, some days I just want to browse my fashion boards instead of scrolling through teaching and cooking.  Is there a way to do this?",Pininterest
4909,155000,RT,None,7,3, It was ok Not the best,Pininterest
4910,155044,UE,None,7,2," Must have app!!!! A great application that does everything that a picture blog do. Easily pin the pictures from anywhere n  save to SD card option, that's what I like about this app. Still lack delete button in pin submenu, that's why I am giving it 2 star. Please add delete button in pining sub menu too because it's too time n data consuming as you have to open the pin n then edit n then delete. It's longer. So please instead of sharing button give delete button when opened own board.",Pininterest
4911,155044,FR,None,7,2," Must have app!!!! A great application that does everything that a picture blog do. Easily pin the pictures from anywhere n  save to SD card option, that's what I like about this app. Still lack delete button in pin submenu, that's why I am giving it 2 star. Please add delete button in pining sub menu too because it's too time n data consuming as you have to open the pin n then edit n then delete. It's longer. So please instead of sharing button give delete button when opened own board.",Pininterest
4912,155044,RT,None,7,2," Must have app!!!! A great application that does everything that a picture blog do. Easily pin the pictures from anywhere n  save to SD card option, that's what I like about this app. Still lack delete button in pin submenu, that's why I am giving it 2 star. Please add delete button in pining sub menu too because it's too time n data consuming as you have to open the pin n then edit n then delete. It's longer. So please instead of sharing button give delete button when opened own board.",Pininterest
4913,155044,UE,None,7,2," Must have app!!!! A great application that does everything that a picture blog do. Easily pin the pictures from anywhere n  save to SD card option, that's what I like about this app. Still lack delete button in pin submenu, that's why I am giving it 2 star. Please add delete button in pining sub menu too because it's too time n data consuming as you have to open the pin n then edit n then delete. It's longer. So please instead of sharing button give delete button when opened own board.",Pininterest
4914,155108,RT,None,7,5, I love the Pinterest app. Never fails me. Great app!!! Highly recommend!,Pininterest
4915,150679,PD,None,7,4, With this new update I can't go to the search page where all the categories are :( Plz fix,Pininterest
4916,150684,PD,None,7,1, Update sucks Won't pull up anything you search for. Whether it is a person or an object. It says it couldn't find you item.,Pininterest
4917,150684,UE,None,7,1, Update sucks Won't pull up anything you search for. Whether it is a person or an object. It says it couldn't find you item.,Pininterest
4918,150710,FR,None,7,3," I love this but... I don't get any push notifications. I cannot tell when someone sent, commented or repinned a pin on my phone. I would like that feature back.",Pininterest
4919,150713,UE,None,7,3, Update Hasn't been working good since the last update.,Pininterest
4920,150732,PD,None,7,3," Force Close I would normally give the app 5 stars, but it keeps force closing every 2 minutes. I did the update and it still closes.",Pininterest
4921,150750,RT,None,7,5," App is excellent! Features are amazing,  I use pinterest daily! !",Pininterest
4922,150785,UE,None,7,2," New update, bad search The search function is FUBAR after this last update",Pininterest
4923,150835,PD,None,7,2, Password problems I updated my pinterest app on my phone it worked great before that now its asking for me to reset my password. But it gives no place for me to do this even on Facebook.  Very irritated with this I had to delete from  both my phone and Facebook and hopefully reload it so maybe it will work.love this when it works but not so much when it don't.,Pininterest
4924,150835,UE,None,7,2, Password problems I updated my pinterest app on my phone it worked great before that now its asking for me to reset my password. But it gives no place for me to do this even on Facebook.  Very irritated with this I had to delete from  both my phone and Facebook and hopefully reload it so maybe it will work.love this when it works but not so much when it don't.,Pininterest
4925,150844,PD,None,7,3," Having trouble sending pin to friends. Get a"" sorry try again later but still cannot send. Please fix Cannot send pin to friends. Please fix",Pininterest
4926,150847,FR,None,7,4, Love Would love to have more than 3 secretive boards.,Pininterest
4927,150879,FR,None,7,2, The apple store version is way better. Why don't they have the explore section that has the categories.,Pininterest
4928,150892,PD,None,7,1, New update needs work! New update is awful! Won't load any pins!,Pininterest
4929,150892,UE,None,7,1, New update needs work! New update is awful! Won't load any pins!,Pininterest
4930,150894,UE,None,7,4, Search is not working. The results I get have nothing to do with the keywords I type in. Has been happening since newest update.,Pininterest
4931,150908,PD,None,7,1," New update-->JUNK!!!!!! I use to love pinterest and now when I search something it's coming up with 20% between every word?????? And when It does pull up something it's not even closely related to what I searched! I have been using this app for a couple of years and I use it everyday but I'm about ready to search for another app that can serve it's purpose and that doesn't ""update"" or ""fix"" something that wasn't broken in the first place!",Pininterest
4932,150908,UE,None,7,1," New update-->JUNK!!!!!! I use to love pinterest and now when I search something it's coming up with 20% between every word?????? And when It does pull up something it's not even closely related to what I searched! I have been using this app for a couple of years and I use it everyday but I'm about ready to search for another app that can serve it's purpose and that doesn't ""update"" or ""fix"" something that wasn't broken in the first place!",Pininterest
4933,150908,UE,None,7,1," New update-->JUNK!!!!!! I use to love pinterest and now when I search something it's coming up with 20% between every word?????? And when It does pull up something it's not even closely related to what I searched! I have been using this app for a couple of years and I use it everyday but I'm about ready to search for another app that can serve it's purpose and that doesn't ""update"" or ""fix"" something that wasn't broken in the first place!",Pininterest
4934,150956,PD,None,7,2, Update is annoying I keep getting kicked out of this app or stuck on blank screens . Cant log out completely...this is annoying.,Pininterest
4935,151020,PD,None,7,2," What's wrong? Everything I search is coming up no results, fix it please.",Pininterest
4936,151055,UE,None,7,2," Lots of new features! I love that the developers listened to what we the people wanted! Now I can send a whole board to someone. I also can see how many pins are on a board, which I really like.  HOWEVER, it does not like my Motorola Xoom tablet. No issues on my Samsung Infuse phone",Pininterest
4937,151055,RT,None,7,2," Lots of new features! I love that the developers listened to what we the people wanted! Now I can send a whole board to someone. I also can see how many pins are on a board, which I really like.  HOWEVER, it does not like my Motorola Xoom tablet. No issues on my Samsung Infuse phone",Pininterest
4938,151055,UE,None,7,2," Lots of new features! I love that the developers listened to what we the people wanted! Now I can send a whole board to someone. I also can see how many pins are on a board, which I really like.  HOWEVER, it does not like my Motorola Xoom tablet. No issues on my Samsung Infuse phone",Pininterest
4939,151065,PD,None,7,1, Annoyed I am really quite annoyed because of the last update. I use pintrest for tattoo designing and ideas. But any time I search and use space it replaces it with 20. For example: wrist20tattoo20designs. It is really frustrating and ive been using this for over a year and it only happens on this app. Please fix,Pininterest
4940,151065,UE,None,7,1, Annoyed I am really quite annoyed because of the last update. I use pintrest for tattoo designing and ideas. But any time I search and use space it replaces it with 20. For example: wrist20tattoo20designs. It is really frustrating and ive been using this for over a year and it only happens on this app. Please fix,Pininterest
4941,151076,PD,None,7,1, New update Just doesn't work. This blows. Please fix.,Pininterest
4942,151086,PD,None,7,1, Horrible update.. Fix it! When I search for things it only gives me like 10 pictures when there should be hundreds. Also the things I previously searched for comes up with the number 20 in front of all the words..,Pininterest
4943,151086,UE,None,7,1, Horrible update.. Fix it! When I search for things it only gives me like 10 pictures when there should be hundreds. Also the things I previously searched for comes up with the number 20 in front of all the words..,Pininterest
4944,151089,FR,None,7,4," Multiple Sign In's I have a personal Pinterest and one I use for my business, it would be nice to be able to easily go back and forth between accounts",Pininterest
4945,151089,UE,None,7,4," Multiple Sign In's I have a personal Pinterest and one I use for my business, it would be nice to be able to easily go back and forth between accounts",Pininterest
4946,151143,UE,None,7,2, Needs to be updated! Dont like the layout! !!,Pininterest
4947,151160,PD,None,7,3, Sad. The new update won't let me even open the app. Turns white then black and crashes. Says it stopped working. So sad because I LOVE pinterest.   :(,Pininterest
4948,151199,RT,None,7,5, Superb Excellent idea to enjoy photos,Pininterest
4949,151214,PD,None,7,2," Won't load... I love this app, but recently it won't load... :( I miss Pinteresting :'(",Pininterest
4950,151239,PD,None,7,2, Not good Wont work,Pininterest
4951,151255,PD,None,7,1," Searches aren't working correctly Received the recent update and use Pinterest for the first time. I go to type in something I had search earlier before the update and now i'm getting absolutely nothing related to what I was searching for. Please fix, i've been a Pinner for two years now and would rather use the app than the browser version on my tablet.",Pininterest
4952,151255,UE,None,7,1," Searches aren't working correctly Received the recent update and use Pinterest for the first time. I go to type in something I had search earlier before the update and now i'm getting absolutely nothing related to what I was searching for. Please fix, i've been a Pinner for two years now and would rather use the app than the browser version on my tablet.",Pininterest
4953,151276,UE,None,7,2," Gender specific The ""Everything""  button seems to only bring up pins that are relative to your gender. I've never pinned cars or guns,  b t apparently that's what shows up when you click everything",Pininterest
4954,151276,UE,None,7,2," Gender specific The ""Everything""  button seems to only bring up pins that are relative to your gender. I've never pinned cars or guns,  b t apparently that's what shows up when you click everything",Pininterest
4955,151297,PD,None,7,1," No support from support. Keep getting ""exceeds rate limit"" message, even on first pin of day.",Pininterest
4956,151439,UE,None,7,1," Ads, people's pins I'm not following The new updated added ads when you want to click on the actual link, like say for a recipe. And I don't like seeing people's pins that I'm not following.",Pininterest
4957,151439,UE,None,7,1," Ads, people's pins I'm not following The new updated added ads when you want to click on the actual link, like say for a recipe. And I don't like seeing people's pins that I'm not following.",Pininterest
4958,151444,UE,None,7,1, Update issues! As soon as this was updated it will no longer give me accurate search results! Please fix pinterest!,Pininterest
4959,151530,PD,None,7,1," I got put on Safe Mode a week ago. I have tried everything. I logged out and logged back in, that didn't do anything.  Then I tried to get sent the email but I don't receive it. It won't let me deactivate my account either. Please help. I love Pinterest and it's focuse.",Pininterest
4960,151530,UE,None,7,1," I got put on Safe Mode a week ago. I have tried everything. I logged out and logged back in, that didn't do anything.  Then I tried to get sent the email but I don't receive it. It won't let me deactivate my account either. Please help. I love Pinterest and it's focuse.",Pininterest
4961,151531,UE,None,7,5, Love it Super easy to post and see your board.  I use this app all the time.,Pininterest
4962,151531,RT,None,7,5, Love it Super easy to post and see your board.  I use this app all the time.,Pininterest
4963,151538,UE,None,7,4," Only one issue: All of a sudden, I'm being sent many, MANY pins every day from people I don't know. All of them are for work-at-home ""opportunities"" and e cigarettes. I DO NOT like being spammed on Pinterest! Please add some way to block pins from people I don't follow! This is INCREDIBLY irritating!",Pininterest
4964,151538,FR,None,7,4," Only one issue: All of a sudden, I'm being sent many, MANY pins every day from people I don't know. All of them are for work-at-home ""opportunities"" and e cigarettes. I DO NOT like being spammed on Pinterest! Please add some way to block pins from people I don't follow! This is INCREDIBLY irritating!",Pininterest
4965,151641,PD,None,7,2, Need to fix that Keeps putting me in safe mode and I have to change my password every since I rated this app,Pininterest
4966,151693,UE,None,7,2," New update sucks I hate the new update and how it keeps sort of blinking at me to let me know they have similar posts. It makes what I'm reading move, so I don't know if I want similar stuff. If I do, I'll search for it. I also hate all of the new pop up messages, like seems this to so-and-so and this new see other posts like this. It's too much. Just let me look for what I want and move on.",Pininterest
